|   EBV|EBV_unc|    RV|RV_unc|                 AV|             AV_unc|    C1|C1_unc|    C2|C2_unc|    C3|C3_unc|    C4|C4_unc|        x0|    x0_unc|     gamma| gamma_unc|
|double| double|double|double|             double|             double|double|double|double|double|double|double|double|double|    double|    double|    double|    double|
|   mag|    mag|      |      |                mag|                mag|      |      |      |      |      |      |      |      |1 / micron|1 / micron|1 / micron|1 / micron|
|  null|   null|  null|  null|               null|               null|  null|  null|  null|  null|  null|  null|  null|  null|      null|      null|      null|      null|
  0.167   0.013    3.3   0.38              0.5511 0.20954051140170965 -4.938  0.634  2.267  0.204  0.362   0.19  0.176  0.084        4.6        0.0        1.0        0.0 
  0.182   0.006   2.65   0.17 0.48229999999999995 0.08204205116548464  -5.17  0.289  2.382  0.092  0.489  0.125  0.462  0.057        4.6        0.0        1.0        0.0 
  0.147   0.012    2.4    0.3 0.35279999999999995 0.10592463815826797 -4.495  0.687  2.264  0.222 -0.123  0.065 -0.435  0.197        4.6        0.0        1.0        0.0 
  0.218   0.024   3.14   0.34             0.68452 0.23331590822177217 -5.382  0.808  2.328  0.276  0.314  0.167  0.263  0.128        4.6        0.0        1.0        0.0 
  0.263   0.016   2.05   0.17             0.53915 0.09206055320934153 -0.856  0.246  1.038  0.074  3.215  0.439  0.107  0.038      4.703      0.018      1.212      0.019 
