|      Name|    AV|              AV_unc|   EBV|             EBV_unc|    RV|             RV_unc|                   C1|             C1_unc|                 C2|              C2_unc|                C3|             C3_unc|                 C4|              C4_unc|    x0|              x0_unc| gamma|           gamma_unc|                   NHI|               NHI_unc|                   NH2|               NH2_unc|                    NH|                NH_unc|
|      char|double|              double|double|              double|double|             double|               double|             double|             double|              double|            double|             double|             double|              double|double|              double|double|              double|                double|                double|                double|                double|                double|                double|
|          |   mag|                 mag|   mag|                 mag|      |                   |                     |                   |                   |                    |                  |                   |                   |                    |      |                    |      |                    |                      |                      |                      |                      |                      |                      |
|      null|  null|                null|  null|                null|  null|               null|                 null|               null|               null|                null|              null|               null|               null|                null|  null|                null|  null|                null|                  null|                  null|                  null|                  null|                  null|                  null|
   HD038087   1.33                 0.05   0.27  0.11386395390991831   4.97  0.4270948372434394    1.9382999999999995  0.2536648270848759              0.0497  0.03785039233614362             4.3736 0.43569073492558913               0.497  0.04445303139269581   4.56  0.03517101079013795    1.0 0.022825424421026655 3.0199517204020194e+21 1.0639165492568377e+21  4.466835921509617e+20  6.190811949854058e+19 3.0199517204020194e+21 1.0887023066236403e+21 
   HD045314   2.15                 0.05   0.46  0.08221921916437785   4.68  0.3282575208582433    0.3276000000000003 0.16559530428125066  0.6083999999999999   0.0397111168314365              2.808 0.18460805616223794              0.2808 0.025202571297389478   4.63 0.036891733491393436   1.02  0.03623534186398688 1.1220184543019653e+21 2.3418671262348752e+20   3.46736850452531e+20  4.805599925664668e+19 1.1220184543019653e+21 2.5220146919645852e+20 
   HD046056   1.41  0.05830951894845301    0.5                 0.06   2.83  0.1904442175546425   -0.7641000000000001 0.16840283518991003  0.9056000000000001 0.044206013165631663 3.3110999999999997 0.22867030436853844              0.3679 0.024344580505730636   4.57 0.028653097563788806   0.93 0.027202941017470887  2.398832919019485e+21  7.867551930382693e+20 5.1286138399136586e+20  8.302187691709642e+19  2.398832919019485e+21  7.871301920445188e+20 
   HD046150   1.13  0.05385164807134505   0.39 0.050089919145472776   2.88  0.3090792778560219   -0.9215999999999999 0.27707935036736314               0.864  0.06935958477384363 3.5711999999999997 0.34827762718842564               0.432  0.04507913042639576   4.56  0.03420526275297414   0.92 0.018788294228055936   1.81970085860999e+21  5.092243272083091e+20   3.46736850452531e+20  6.423311657883591e+19   1.81970085860999e+21 5.2427874392202805e+20 
   HD046202   1.53  0.05830951894845301   0.49  0.06060528029800704   3.13  0.2134595980507787   -0.6259999999999999 0.19041619390167422  0.8764000000000001 0.044264884502277876             3.3491 0.22538173506298154              0.3756  0.02523486675217446   4.58  0.03264965543462902   0.93 0.027202941017470887 2.4547089156850335e+21  7.458051781079589e+20 4.2657951880159166e+20 6.9054589428585595e+19 2.4547089156850335e+21  7.692129214039964e+20 
   HD047129   1.39  0.06403124237432849   0.37  0.07874642849044013   3.77  0.3322950496170535   -1.5834000000000001 0.23609954214271575              1.0179 0.061371153647295895             2.9783 0.29492871681136784              0.2639 0.032210894119847094   4.58  0.04070626487409524   0.93  0.03623534186398688   1.81970085860999e+21  3.798063752000669e+20  2.398832919019485e+20  3.883224932974628e+19   1.81970085860999e+21  3.708451020844364e+20 
   HD047240   1.14 0.044721359549995794   0.33 0.055973207876626116    3.5 0.23217450333746814                 -0.84  0.3110277318825445               1.015   0.0679577074363166              4.375  0.4739625512632828               0.455 0.048749358970144416   4.64  0.04753945729601885   1.09 0.025553864678361272  1.584893192461111e+21  4.435158481183163e+20  2.238721138568347e+20 4.6726392236409225e+19  1.584893192461111e+21  4.742928427049724e+20 
   HD047417   0.99                 0.05   0.31  0.06621933252457321   3.21 0.34021169879943874   -0.9951000000000002  0.3075742871242653              0.9309  0.06869699993449496 3.3705000000000003   0.477200806788924              0.4173 0.051859137092705274   4.59  0.06063827174318213   1.04 0.028017851452243798 1.3489628825916505e+21 2.8155435564718673e+20  2.818382931264449e+20    5.8825042587877e+19 1.3489628825916505e+21 3.0845552060470696e+20 
   HD062542   1.16  0.04123105625617661   0.37  0.06815423684555495    3.1 0.49102545758850424                -1.922  0.2696287262144002               1.364  0.07028186110227873 2.4490000000000003 0.40797696013378015  0.9920000000000001  0.06931810730249348   4.64   0.0810246875958186   1.37  0.04701063709417263 3.4673685045253096e+21  9.703069521266905e+20  7.079457843841402e+20 3.5581889462836114e+20 3.4673685045253096e+21 1.2538397407981575e+21 
   HD073882   2.46  0.03605551275463989   0.69 0.055973207876626116   3.58 0.11253888216967503   0.03580000000000003 0.12007685039173871  0.7160000000000001  0.02886288273890881             3.0788   0.168298080797138              0.6444 0.030587533408236764   4.56  0.03176476034853718   1.16  0.03023243291566195 1.2882495516931323e+21  4.538450096270318e+20 1.2882495516931323e+21  2.085415261465122e+20 1.2882495516931323e+21  6.297853406614218e+20 
   HD091651   1.07  0.06403124237432849   0.29  0.09604686356149274   3.69  0.5941649602593542   -1.1807999999999998 0.30971829861989103  1.0332000000000001   0.0730582726321941 3.0995999999999997  0.4032243173470568              0.1476 0.028102202760637823   4.65  0.06356099432828281   1.04  0.04468780594300866 1.4125375446227498e+21 1.9577066327326943e+20 1.2022644346174081e+19 3.0778115905774234e+18 1.4125375446227498e+21 2.0033074782169255e+20 
   HD093222   1.76  0.06403124237432849   0.36  0.10141498903022177   4.88  0.5501781529650192  0.048800000000000045 0.23034427103794006              0.6344               0.0488             2.3424 0.20807349470799977              0.2928 0.026279604258816376   4.57  0.03721558813185679   0.85   0.0340587727318528  2.951209226666378e+21 2.0402447841511368e+20  5.888436553555884e+19  1.229029338761755e+19  2.951209226666378e+21 2.1363985584965996e+20 
   HD093250   1.54  0.05385164807134505   0.43   0.0523545604508337   3.55  0.3360952246016001  -0.39049999999999996 0.35812796944667696  0.7809999999999999  0.07001694437777187 3.4789999999999996 0.47263020692714935               0.284  0.04047622759101939   4.55                0.061   1.14 0.028301943396169812 2.4547089156850335e+21  8.647838378879631e+20 2.0892961308540407e+20  6.852351273452021e+19 2.4547089156850335e+21  9.458877873404723e+20 
   HD093827    0.8 0.044721359549995794   0.21   0.1231665539016173   3.78  0.7090705183548389    0.1134000000000001  0.4314005215574037              0.7182  0.08116004189254708              3.024 0.42889259914342187               0.378  0.05264930768775597    4.6 0.053851648071345036   0.92 0.025238858928247926 2.1877616239495519e+21  9.879520083846422e+20  1.778279410038923e+20  4.130917969727987e+19 2.1877616239495519e+21 1.0961038987405294e+21 
   HD096675   0.99                 0.05   0.29   0.0792464510246358   3.45 0.28414256984830694                 0.828  0.3983069450813029  0.6900000000000001  0.07574301948034552                6.9  0.6978216677633334  0.9660000000000002  0.07463491140210458   4.56  0.04414748010928823   1.28 0.031384709652950434  6.309573444801943e+21   1.46570500548507e+21  6.606934480075964e+20   1.69138327105505e+20  6.309573444801943e+21  1.583296494677538e+21 
   HD096715   1.12  0.05385164807134505   0.37 0.051884487084291386   2.99  0.3380946613006482   -1.2857000000000003  0.3044812588649752               0.897  0.07200873558117794 3.0797000000000003 0.36050275130711557 0.47840000000000005              0.05083   4.57  0.04197618372363071   0.91 0.018788294228055936  1.584893192461111e+21  5.971947283122936e+20  4.466835921509617e+20  6.190811949854058e+19  1.584893192461111e+21  6.284084711025637e+20 
   HD099872   1.07  0.03162277660168379   0.36  0.06356099432828281   2.95 0.43502873468312414    0.4424999999999998  0.3007553573920172 0.47200000000000003   0.0569739633516925              4.189 0.41687998872577225              0.3245  0.03731487638998688   4.57 0.037336309405188936   1.01  0.02418677324489565  2.238721138568347e+21  4.147238336320167e+20   3.54813389233576e+20  9.083265964052885e+19  2.238721138568347e+21 4.7774103650786895e+20 
   HD099890   0.75                 0.05   0.24  0.07961155694998058   3.11  0.6750896236797008                 -3.11             0.07775  1.5238999999999998    0.100390877075559 1.8659999999999999  0.3713944238945975              0.0622  0.02086251423007304   4.66  0.07864477096412704   0.82 0.027018512172212593   1.31825673855641e+21 1.5210541661434144e+20  3.388441561392034e+19  7.072325656825944e+18   1.31825673855641e+21 1.5927392405005245e+20 
   HD100213   1.28  0.06403124237432849   0.37  0.07733692520394123   3.47  0.3073190524520079   0.27760000000000024  0.3010912421509467              0.5552  0.05775230991051354             3.3659 0.32128902206580295 0.38170000000000004  0.03273591452823641    4.6  0.03847076812334269   0.95                 0.03 1.5135612484362072e+21 2.4501492917289524e+20  2.818382931264449e+20    5.8825042587877e+19 1.5135612484362072e+21 2.8956603020474738e+20 
   HD101190    0.9  0.05385164807134505   0.31  0.05371219600798314   2.89  0.3900628154541266   -1.6184000000000003  0.2760214777875084  0.9826000000000001  0.08214923493252996             3.0634 0.39436588861107147 0.37570000000000003 0.051697891639795136   4.59 0.047296934361541865   0.93  0.02195449840010015 1.7378008287493693e+21  1.602837627510628e+20 2.7542287033381745e+20  4.458538769881835e+19 1.7378008287493693e+21 1.5837341309140494e+20 
   HD101205   1.28  0.05830951894845301   0.35  0.08402380615040002   3.66   0.429228377440262  -0.14640000000000014 0.27515801133167106              0.6954 0.057869681181081344 2.8914000000000004  0.2852452881293572 0.36600000000000005  0.03604681955457374   4.56  0.04159326868617084    0.9  0.03623534186398688  1.584893192461111e+21 2.5656212703560755e+20   1.81970085860999e+20   6.41073115537861e+19  1.584893192461111e+21 2.7023874305329136e+20 
   HD103779   0.66  0.03162277660168379    0.2   0.0608769250208977   3.29  0.3560505582076793 -0.032900000000000026 0.26159120818559634              0.7238   0.0606646025289872             2.8294  0.2599932777977154 0.46060000000000006 0.042132557482308146   4.56  0.03269556544854363   0.84 0.021095023109728987 1.4791083881682132e+21 1.0225446392911862e+20  7.244359600749891e+19  1.854564878033198e+19 1.4791083881682132e+21 1.1211979015658812e+20 
   HD122879   1.41                 0.05   0.44  0.04382921400162225   3.17 0.19936148073286375    0.4754999999999997 0.28388761508737925              0.4755  0.05247283678247251 1.6801000000000001  0.2041637509451666              0.2853  0.03614356097564267   4.57    0.039293765408777   0.74 0.017492855684535902 2.0417379446695233e+21 1.8831700095273153e+20 2.0417379446695235e+20  3.782326316116338e+19 2.0417379446695233e+21  2.264068326792836e+20 
   HD124979   1.19  0.06403124237432849   0.43  0.06200806399170999   2.76 0.20447982785595256   -0.9935999999999999 0.22169518533337612  0.9659999999999999  0.05663046529916561 1.9595999999999998 0.19750880891747585 0.33119999999999994 0.033349206887121015   4.57  0.03801315561749643   0.77 0.029832867780352594 1.8620871366628656e+21 2.5807599607164528e+20 2.7542287033381745e+20  4.458538769881835e+19 1.8620871366628656e+21 2.7678635721234527e+20 
   HD147888   1.97  0.03162277660168379   0.48 0.025495097567963924   4.08  0.1840108692441835    1.7543999999999997             0.20808              0.1224  0.02736947204459743             3.0192 0.31232659829095566              0.2856  0.03107235427192475   4.58 0.033734255586866005   0.94 0.028600699292150183  4.786300923226381e+21  1.454204199005388e+21  2.951209226666378e+20  5.467124883253489e+19  4.786300923226381e+21 1.5028275329001403e+21 
   HD148422   0.84 0.044721359549995794   0.29  0.05531726674375732   2.94 0.22917678765529462               -2.9106 0.04497335210988836                1.47  0.07273158323589554             2.4696  0.2658546918901376              0.3234 0.032870199269246905   4.61  0.04143669871020132   0.93   0.0233238075793812 1.7378008287493693e+21  2.408505332663297e+20 1.3489628825916504e+20 2.1836978548211573e+19 1.7378008287493693e+21  2.302208642647121e+20 
   HD149404   2.28   0.0608276253029822   0.63  0.05186520991955976   3.65  0.2041984329028996   0.29200000000000026 0.16646561206447413               0.584  0.03139848722470559 3.9785000000000004 0.23018162937124242               0.511 0.029427240781289707   4.57                0.025   1.03 0.019313207915827964 2.5118864315095717e+21  8.238338229576672e+20  6.309573444801943e+20 1.0213922246533297e+20 2.5118864315095717e+21  8.831746014121933e+20 
   HD151805   1.11 0.044721359549995794   0.34  0.05685068161420758    3.3 0.27514723331336627                   0.0  0.2892916348600491               0.561  0.05609999999999999                3.3  0.3454928219225401 0.39599999999999996  0.03689512162874653   4.55  0.03860051813123756   0.94  0.02195449840010015 2.1379620895022236e+21 1.4780266889945167e+20   2.29086765276777e+20  3.708451020844361e+19 2.1379620895022236e+21 1.7769789215934487e+20 
   HD152233    1.3  0.06324555320336758   0.39 0.057697486947006625    3.3   0.407060192109226                -1.287 0.33726258316036184  0.9569999999999999               0.0825 3.4979999999999998 0.43093754767947523               0.297  0.04488485267882696   4.58  0.04805205510693585   0.99 0.022360679774997897 1.9498445997580414e+21  4.529461483862802e+20 2.0417379446695235e+20  5.226873997171299e+19 1.9498445997580414e+21  4.892853925816798e+20 
   HD152234   1.38  0.04123105625617661   0.39 0.053823786563191554   3.51 0.30305940011819466   -0.8072999999999999  0.2777117678457288              0.9126  0.05977314614440166 2.9132999999999996 0.30834106392110666               0.351 0.037803856946084215   4.55  0.03736308338453881   0.91 0.020124611797498106  2.089296130854041e+21  5.846677554385318e+20 3.1622776601683794e+20 5.8581298565510234e+19  2.089296130854041e+21  6.252397359449052e+20 
   HD152248   1.66  0.06403124237432849   0.46  0.07106335201775947   3.62 0.26037665025881257   -0.3257999999999999 0.24812188778904615              0.7964  0.05220838246871857              2.534 0.23034694614863035              0.2896   0.0343423353894286   4.59   0.0366742416417845   0.85 0.029206163733020464 4.1686938347033634e+21  1.367223826484785e+21   1.81970085860999e+20  2.945727352948777e+19 4.1686938347033634e+21 1.4991311149880175e+21 
   HD152249   1.58  0.03605551275463989   0.47  0.08523496934944014   3.38  0.5270768444923377                   0.0  0.2351469668101207               0.676  0.04084069539074965             3.3462  0.2522576222832523               0.338 0.024606771425768153    4.6  0.03324154027718932   1.02 0.022360679774997897  2.398832919019485e+21 2.7678635721234527e+20  2.187761623949552e+20  1.330091339565212e+20  2.398832919019485e+21  3.906138268056171e+20 
   HD152723    1.4  0.06324555320336758   0.36  0.06264982043070834   3.86  0.5080482260573301                -1.351 0.24513279421570666  0.9263999999999999  0.06283624750094487             3.5512 0.31891169561494603              0.3088  0.03801659111493296   4.57  0.03228002478313795   0.93    0.020591260281974  2.691534803926914e+21    8.1775911636606e+20  1.995262314968883e+20  4.164494091630502e+19  2.691534803926914e+21  8.647869813606068e+20 
   HD157857   1.37  0.05385164807134505   0.43 0.050537115073973106   3.15 0.30308084729985824                -0.693 0.29495843775013453               0.693  0.06378263870364724             4.6305   0.429001783213077              0.3465              0.04095   4.54 0.029832867780352598   0.96 0.020124611797498106   1.81970085860999e+21  3.798063752000669e+20  4.466835921509617e+20 7.2309031964605776e+19   1.81970085860999e+21 4.3570500370030474e+20 
   HD160993   0.65 0.044721359549995794   0.21  0.07560423268574319   3.15  0.5930682928634778                -2.835 0.10658922318883839              1.6695   0.1155667988654181               2.52 0.46493189017317366               0.504   0.0664493227956463    4.7   0.0810246875958186   0.98 0.028600699292150183 1.5135612484362072e+21  3.515981416729219e+20 3.0902954325135794e+19  2.850293150637787e+18 1.5135612484362072e+21 3.6816845158736095e+20 
   HD163522   0.71 0.044721359549995794   0.19  0.08309632964216891   3.81  0.7850515906614036   -5.1815999999999995  0.3773439079937557              2.2479  0.15750560275748923              2.667  0.5895167089235046               0.381  0.07358332215930455   4.85  0.08709190547921201   1.22  0.04201190307520001 1.3803842646028866e+21 1.5927392405005245e+20  3.890451449942805e+19 1.2759675162190416e+19 1.3803842646028866e+21 1.6678027283290037e+20 
   HD164816   0.99                 0.05   0.31    0.070178344238091   3.21  0.4741054734971955                0.7704  0.3539889265217204              0.4494  0.06499754610752624 2.6963999999999997  0.3100933104728317              0.1926 0.034572758061803516    4.6  0.04368065933568311   0.88 0.022472205054244233 1.5135612484362072e+21   4.59859745183779e+20  7.762471166286928e+19  8.956630951857349e+18 1.5135612484362072e+21 4.6441810607769544e+20 
   HD164906   2.17 0.044721359549995794   0.43  0.06720119046564577   5.01  0.4400727212632021  -0.10020000000000008 0.22191529059530798               0.501 0.043097649587883556             3.1062  0.2131459148095501              0.2505  0.02240540113454789   4.58 0.031384709652950434    1.0  0.02469817807045694  1.584893192461111e+21  3.307975240324545e+20 1.7378008287493692e+20 2.8131477825066123e+19  1.584893192461111e+21  3.612093589804876e+20 
   HD165052   1.25  0.06324555320336758   0.35  0.07026378868236469   3.62  0.6160397714433704  -0.14480000000000012  0.3192995959909752  0.6154000000000001 0.061646378644653575             3.7648  0.3726490665492133              0.2896  0.03237826431419695   4.57 0.029410882339705485   0.94   0.0233238075793812   2.29086765276777e+21  5.321653222583182e+20  1.445439770745928e+20  3.700343411804501e+19   2.29086765276777e+21  5.364907646571693e+20 
   HD167402   0.88                 0.05   0.28  0.07102816342831905   3.12  0.4711061451520241               -3.0576 0.07114694652618621              1.4664  0.07705831557982565             2.2776  0.3736973406381159 0.12480000000000001  0.03257375630780092   4.64  0.06746851117373201   0.91 0.026627053911388695 1.3489628825916505e+21  9.325717947588346e+19  1.479108388168213e+20   3.08718211996286e+19 1.3489628825916505e+21 1.1473139556322483e+20 
   HD167771   1.48  0.06403124237432849   0.42  0.07683749084919418   3.53  0.3112715855968868   0.10590000000000009 0.24316038020203865              0.6001  0.05091038400955153             3.2829  0.2692536280164113               0.353 0.031573279842297026   4.56 0.033999999999999996   0.92 0.033421549934136804 1.2022644346174083e+21 3.3644117655260345e+20   4.78630092322638e+20 1.1118509487689984e+20 1.2022644346174083e+21  3.960581863649605e+20 
   HD168076   2.61  0.05385164807134505    0.7  0.04701063709417263   3.71 0.21611339616044165   -1.1501000000000001 0.22225965648313237  0.8533000000000001 0.046486166759585584             4.6375 0.40710382963072206              0.1855  0.03059344374208304   4.63 0.033734255586866005   1.16 0.024166091947189144 4.4668359215096167e+21 2.4777538791982246e+21   4.78630092322638e+20  7.748052369311842e+19 4.4668359215096167e+21  2.699162342367462e+21 
   HD168941   1.23                 0.05   0.34  0.05280151512977634   3.56  0.2842129483327598 -0.035600000000000034  0.3525119118554719               0.534  0.06875502018034756             1.4596 0.23140000000000002 0.21359999999999998  0.04403476808159662   4.53   0.0543415126767741   0.69 0.018027756377319945 1.5135612484362072e+21 1.7464038493504773e+20 1.6218100973589332e+20  2.625382266801828e+19 1.5135612484362072e+21 1.6783770376565647e+20 
   HD178487   1.42                 0.05   0.47 0.040607881008493905   2.99  0.1414284271283535  -0.23919999999999988 0.23486254916439955              0.6279  0.04821230133482533             2.4817  0.2583539947436463 0.29900000000000004  0.03499705273305168    4.6  0.03640054944640259   0.88    0.020591260281974 1.6595869074375563e+21  2.686535275676458e+20 3.1622776601683794e+20  6.600278335869701e+19 1.6595869074375563e+21  3.175028384632439e+20 
   HD179406   0.94  0.03162277660168379   0.33   0.0670820393249937   2.82  0.4560175435221763   0.08460000000000006 0.30531628322118687               0.705  0.06191168548828242             4.4274  0.4392325397781908              0.4512  0.04413998187584585   4.61 0.036496575181789316   1.05 0.023706539182259397  2.630267991895392e+21  6.110075419859469e+20     4.677351412872e+20  6.482575928306886e+19  2.630267991895392e+21  6.572929806747571e+20 
   HD179407   1.09                 0.05   0.39  0.06140032573203501    2.8  0.2412509067340473                -1.596 0.23841140912296963  1.0919999999999999  0.06536665816760101              4.396  0.5100690149381748               0.364 0.044271887242357304   4.71  0.05797413216254298   1.26 0.035227829907617074  1.584893192461111e+21 2.5656212703560755e+20 2.0417379446695235e+20 3.3051604513505788e+19  1.584893192461111e+21 2.7653341200919324e+20 
   HD185418   1.39                 0.05   0.52  0.05333854141237835   2.67  0.2002498439450079    0.9879000000000002  0.2748933247643529              0.4272 0.051358475444662495             5.0463  0.3534499166784454              0.3738   0.0312515487616214   4.59  0.02596150997149434   1.03 0.022360679774997897  1.548816618912486e+21 1.0707356834582102e+20 5.0118723362727146e+20  8.113206827699837e+19  1.548816618912486e+21 1.7769789215934487e+20 
   HD188001   1.12  0.05830951894845301   0.32   0.0872066511224918   3.49   0.358235955761004               -1.1517  0.3322839245284069  0.9772000000000002  0.07468926161102413              2.443 0.34677676868556234              0.1396 0.036436669716097825   4.58 0.056080299571239806   0.85 0.039698866482558416 1.0715193052376092e+21 1.9849930677969047e+20 1.5135612484362073e+20  2.803877234079018e+19 1.0715193052376092e+21 2.2345627120970138e+20 
   HD190603   2.35   0.2906888370749727   0.73  0.04049691346263317   3.24  0.4100780413531063               -1.4904 0.29339447847565236  1.0692000000000002  0.13935766932609056 4.3740000000000006  0.6580072279238277 0.12960000000000002 0.030566098867863396   4.65  0.03863935817272331   1.15 0.022847319317591725 4.2657951880159166e+21 1.1937383413036116e+21   4.78630092322638e+20  7.748052369311842e+19 4.2657951880159166e+21 1.2191203226863175e+21 
   HD192639   2.06                 0.05   0.66 0.058008620049092706   3.12  0.1554638221580828   -0.6863999999999999 0.16181945494902647              0.8424  0.03808445352108916             3.8376 0.25154244174691476              0.1872   0.0257281791038542   4.57 0.023259406699226014   0.96 0.028017851452243798 1.9498445997580414e+21 4.0696986327918694e+20 5.0118723362727146e+20  8.113206827699837e+19 1.9498445997580414e+21   4.09022889311571e+20 
   HD197770   1.43                 0.05   0.55   0.0564003546088143   2.59 0.14549570440394452  -0.02590000000000002 0.13591948866884396              0.5957 0.029530543510067668             4.6879 0.23574691620464516  0.5438999999999999 0.021976878759277896   4.59 0.016999999999999998    1.1 0.020248456731316585 1.0232929922807578e+21 5.6762062133751205e+20  7.943282347242789e+20 2.2228448098827207e+20 1.0232929922807578e+21  7.360530947782275e+20 
   HD198781   1.03                 0.05   0.37  0.05990826320300064   2.77 0.29217118269945785   -1.5512000000000001  0.2962864305026472              1.1634  0.07453307722078835             5.7893  0.6652672732819495 0.36010000000000003 0.049936885165176255   4.69  0.05846366392897387   1.36  0.03744329045369811  8.511380382023759e+20  9.820750549612744e+19  3.019951720402019e+20  4.888690547834477e+19  8.511380382023759e+20 1.3331822695235047e+20 
   HD199579   0.93  0.05385164807134505   0.31  0.05556977595779922   2.96 0.40006124531126486               -1.8648  0.2622566681707064              1.1248  0.08879999999999999             3.7888  0.4919747961024019 0.41440000000000005 0.056936736822547185   4.57  0.05360037313302959   1.12 0.028301943396169812 1.0964781961431828e+21 2.8069975321018696e+20 3.3884415613920346e+20  7.072325656825946e+19 1.0964781961431828e+21  3.294268506670052e+20 
